"col_ID","Target","LST","RH","EWW","NSW"
"A155",-0.0906532237314479,-1.52710165063839,1.29721014812537,-0.972347754067645,0.597015713158894
"A156",-0.201170699674969,-1.16740774838111,1.3934049599405,-0.30367515010456,-0.626764762680503
"A157",-0.0906532237314479,-0.587900905855502,0.453655644515778,0.0515571707508297,-0.562355263952114
"A158",0.240899204099115,0.265219246934189,0.100588972578929,-0.491739319969177,-0.562355263952114
"A159",-1.08531050722314,0.661804831474259,-0.339158738575948,-0.972347754067645,-0.347656934857483
"A160",-1.30634545911018,1.02918450087379,-0.655227405968516,-0.0111308858707096,-1.07763125377923
"A161",-1.30634545911018,1.17982553686187,-1.17214238374432,-0.575323395464563,-0.197368104491241
"A162",-0.643240603449052,0.775554185179552,-0.0643164191041501,-0.554427376590717,0.167619054969632
"A163",-0.532723127505531,0.28212793464714,0.0382209077757129,-0.846971640824567,0.3608475511548
"A164",0.572451631929678,-0.27585875988017,0.248580990756052,-0.951451735193799,0.768774376434599
"A165",0.461934155986157,-1.25195118694585,0.746468423337655,-0.930555716319952,1.15523136880493
"A166",0.461934155986157,-1.16279628809576,1.4547159388996,-0.700699508707642,0.253498386607484
"A167",0.130381728155594,-1.63162808377297,1.42723170695242,-0.721595527581488,0.0817397233317795
"A168",0.130381728155594,-0.821548226979883,0.58790554671931,-1.24399599942765,0.0602698904223164
"A169",0.130381728155594,-0.561769297571851,0.0593626246581592,-0.721595527581488,-0.691174261408892
"A170",0.130381728155594,0.119189671231451,-0.319074107537624,-0.512635338843024,0.232028553698021
"A171",-0.974793031279615,0.495792261201673,-0.421611434417487,-0.282779131230713,-0.669704428499429
"A172",-1.19582798316666,0.514238102343072,-0.686939981292185,-0.930555716319952,1.49874869535634
"A173",-1.19582798316666,1.15830538886358,-1.34867571971275,-0.491739319969177,0.554076047339968
"A174",-0.974793031279615,0.801685793463203,-0.135141170660344,-0.993243772941492,0.661425211887283
"A175",-0.42220565156201,0.346688378642038,0.160842865693899,-1.07682784843688,0.661425211887283
"A176",0.572451631929678,-0.232818463883577,0.416657639971496,-0.82607562195072,0.489666548611579
"A177",0.461934155986157,-1.05673270153272,0.749639680870022,-0.805179603076874,0.210558720788558
"A178",0.240899204099115,-1.37031200093649,1.52236943292342,-1.05593182956303,0.274968219516947
"A179",NA,-1.64392531120058,1.37860575812279,-0.993243772941492,0.597015713158894
"A180",0.0198642522120731,-1.16587059495266,1.051966232289,-0.491739319969177,-0.669704428499429
"A181",-0.201170699674969,-0.449557097295007,0.267608535950252,-0.24098709348302,-0.905872590503523
"A182",-0.0906532237314479,-0.226669850169774,-0.944868927258026,-0.136506999113788,0.103209556241243
"A183",-0.864275555336094,0.652581910903559,-1.1805990704973,-0.449947282221485,0.146149222060169
"A184",-0.532723127505531,0.933880988309895,-1.43429967308665,-0.30367515010456,-0.0041396083060729
"A185",0.130381728155594,1.61330280368474,-0.954382699855127,-0.387259225599945,0.210558720788558
"A186",0.0198642522120731,1.45651315398285,-1.35501823477748,-1.39026813154457,1.02641237134816
"A187",-1.30634545911018,0.643358990332859,-0.938526412193292,-0.805179603076874,0.167619054969632
"A188",0.130381728155594,-0.12214341703518,0.114331088552518,-0.930555716319952,0.747304543525136
"A189",0.130381728155594,-0.852291295548879,0.794037286323158,-0.993243772941492,0.124679389150706
"A190",0.240899204099115,-1.33342031865369,1.26655465864583,-1.16041192393226,1.82079618899829
"A191",-0.201170699674969,-1.48252420121334,1.59319418447962,-0.993243772941492,-0.862932924684597
"A192",0.0198642522120731,-1.04136116724822,1.42088919188768,-0.115610980239942,-1.76466590688205
"A193",-0.0906532237314479,-0.240504231025828,0.263380192573764,-0.220091074609174,-0.905872590503523
"A194",-0.201170699674969,0.056166380665002,-0.807447767522128,0.197829302867755,-0.691174261408892
"A195",NA,0.701770820613955,-1.3655890932187,-0.617115433212256,0.98347270552923
"A196",-0.0906532237314479,1.30587211799476,-1.30639228594785,-0.0320269047445561,0.103209556241243
"A197",NA,1.69169762853569,-1.37404577997168,-0.491739319969177,0.618485546068357
"A198",-0.201170699674969,1.43806731284146,-1.49455356620162,-0.658907470959949,0.575545880249431
"A199",-2.07996779071482,0.916972300596945,0.050905937905181,-1.01413979181534,0.0388000575128533
"A200",-0.0906532237314479,-0.126754877320535,0.506509936721893,-1.11861988618457,0.962002872619767
"A201",-0.0906532237314479,-0.783119391268635,0.988541081641662,-1.16041192393226,-0.240307770310167
"A202",0.240899204099115,-1.15203621409661,1.69256025382711,-0.596219414338409,-0.218837937400704
"A203",-0.0906532237314479,-1.43333529150294,1.51814108954693,-0.491739319969177,-0.777053593046745
"A204",-0.31168817561849,-1.08440146324481,0.332090772441713,-1.18130794280611,1.62756769281312
"A205",-0.31168817561849,-0.303527521592269,0.0699334830993816,-0.470843301095331,0.274968219516947
"A206",-0.42220565156201,0.526535329770669,-0.921613038687336,-0.449947282221485,0.0602698904223164
"A207",-1.30634545911018,0.96616121030734,-1.37193160828344,-0.0320269047445561,-0.025609441215536
"A208",-1.08531050722314,1.06453902972813,-1.11823100569408,-0.387259225599945,-0.197368104491241
"A209",-1.19582798316666,1.07837341058418,-0.689054152980429,-0.82607562195072,0.468196715702115
"A210",-1.30634545911018,1.13524808743683,-0.589688083632933,-1.26489201830149,0.98347270552923
"A211",NA,0.658730524617362,-1.34444737633626,-0.449947282221485,0.210558720788558
"A212",-0.201170699674969,-0.0929375018946329,0.344775802571181,-1.26489201830149,1.67050735863205
"A213",0.130381728155594,-0.959892035540369,1.11750555462458,-0.30367515010456,-0.32618710194802
"A214",0.130381728155594,-1.47483843407109,1.26655465864583,-1.2230999805538,1.1767012017144
"A215",-0.0906532237314479,-1.52249019035303,1.61222172967382,-0.721595527581488,-0.218837937400704
"A216",0.130381728155594,-1.27654564180105,1.32997980929316,-0.554427376590717,0.0173302246033902
"A217",-0.201170699674969,-0.600198133283099,0.0783901698523614,-0.763387565329181,0.63995537897782
"A218",-0.31168817561849,0.677176365758761,-0.846559943754652,-1.24399599942765,-0.0685491070344622
"A219",-0.974793031279615,0.858560470315849,-1.01992202219071,-0.24098709348302,-0.26177760321963
"A220",-0.31168817561849,1.27974050971112,-1.36241783568634,-0.366363206726099,0.339377718245337
"A221",-0.201170699674969,1.49033052940876,-0.883557948298933,-1.05593182956303,0.854653708072451
"A222",-0.31168817561849,1.42423293198541,-1.04000665322903,-0.596219414338409,0.63995537897782
"A223",-1.9694503147713,1.22594013971537,-1.02203619387895,-1.11861988618457,0.876123540981915
"A224",NA,0.231401871508296,-0.489264928441315,-1.20220396167996,0.339377718245337
"A225",-0.31168817561849,-0.929148966971373,1.12067681215695,-0.0738189424922489,-1.42114858033064
"A226",-0.0906532237314479,-1.66544545919887,1.90292033680745,-0.449947282221485,-0.369126767766946
"A227",0.0198642522120731,-1.11207022495691,2.07945367277588,-0.157403017987635,-1.16351058541708
"A228",0.130381728155594,-1.05212124124737,0.933572617747301,-0.82607562195072,-0.32618710194802
"A229",NA,-0.286618833879318,1.12913349890993,-0.491739319969177,-0.755583760137281
"A230",-0.0906532237314479,-0.325047669590565,-0.045288873909948,0.302309397236987,-1.29232958287386
"A231",-1.08531050722314,0.581872853194867,-1.05797711257911,0.364997453858526,-0.819993258865671
"A232",-1.19582798316666,1.06607618315658,-1.16685695452371,-0.24098709348302,-0.905872590503523
"A233",-1.08531050722314,1.29050058371027,-1.55797871684896,-0.261883112356867,-0.0470792741249991
"A234",-1.08531050722314,0.881617771742594,-1.34233320464801,-0.220091074609174,-0.240307770310167
"A235",-0.864275555336094,0.823205941461499,-0.973410245049328,-1.51564424478765,1.39139953080903
"A236",0.130381728155594,-0.186703861030078,0.0519630237493038,-1.07682784843688,0.747304543525136
"A237",0.682969107873199,-0.823085380408331,0.778180998661323,-0.867867659698413,0.532606214430505
"A238",0.682969107873199,-1.39029499550634,1.17247401851894,-1.09772386731072,1.43433919662796
"A239",0.461934155986157,-1.89909278032325,1.5213123470793,-0.82607562195072,-0.927342423412986
"A240",0.351416680042636,-1.14127614009746,0.959999763850359,-0.449947282221485,-0.304717269038556
"A241",0.0198642522120731,-0.449557097295007,0.130187376214354,0.406789491606219,-1.61437707651581
"A242",0.130381728155594,0.192973035797049,-0.347615425328926,-0.53353135771687,0.146149222060169
"A243",-1.19582798316666,0.841651782602899,-0.64782780505966,-0.82607562195072,0.63995537897782
"A244",NA,1.24746028771367,-1.08546134452629,-0.408155244473792,-0.32618710194802
"A245",-0.753758079392573,1.48725622255185,-1.6023763223021,-0.930555716319952,0.70436487770621
"A246",-0.532723127505531,1.18904845743257,-1.36664617906282,-0.721595527581488,0.618485546068357
"A247",-1.63789788694074,0.901600766312442,-1.43852801646314,-0.930555716319952,0.575545880249431
"A248",-0.31168817561849,0.188361575511695,-0.793705651548537,-0.638011452086102,0.124679389150706
"A249",0.240899204099115,-0.776970777554833,0.637588581393058,-0.700699508707642,0.253498386607484
"A250",0.351416680042636,-1.262711260945,1.45788719643196,-1.09772386731072,0.597015713158894
"A251",0.130381728155594,-1.51941588349614,1.41666084851119,-0.742491546455335,-0.88440275759406
"A252",-0.0906532237314479,-1.2842314089433,1.03399577293892,-0.638011452086102,-0.88440275759406
"A253",0.572451631929678,-0.403442494441517,-0.283133188837466,-0.658907470959949,-0.111488772853388
"A254",NA,0.377431447211034,-0.981866931802306,-1.13951590505842,0.339377718245337
"A255",-0.201170699674969,0.818594481176154,-0.643599461683171,-0.261883112356867,-0.025609441215536
"A256",NA,1.24592313428522,-1.44909887490436,-0.763387565329181,0.124679389150706
"A257",-0.0906532237314479,2.01911130879552,-1.03894956738491,-0.82607562195072,-0.0685491070344622
"A258",-0.532723127505531,0.923120914310747,-1.41738629958069,-0.449947282221485,0.146149222060169
"A259",-1.52738041099722,0.548055477768965,-0.643599461683171,-0.742491546455335,0.167619054969632
"A260",-0.201170699674969,0.0869094492339981,-0.0738301917012512,-1.11861988618457,-0.025609441215536
"A261",0.0198642522120731,-0.853828448977327,1.13759018566291,-0.638011452086102,-0.455006099404798
"A262",0.240899204099115,-1.38875784207789,1.24964128513987,-1.18130794280611,0.876123540981915
"A263",NA,-1.33803177893905,-1.04846333998201,-0.345467187852252,-0.626764762680503
"A264",0.0198642522120731,-1.15203621409661,-1.21971124672982,-0.408155244473792,2.78693866992413
"A265",-0.31168817561849,-0.650924196421943,-0.86347331726061,-0.449947282221485,2.70105933828628
"A266",-3.40617750203708,0.24677340579279,-3.44276277691902,-0.282779131230713,2.93722750029037
"A267",-3.29566002609356,0.540369710626723,-3.25777275419762,0.657541718092376,2.89428783447145
"A268",-3.29566002609356,1.58409688854419,-1.97658471112139,0.218725321741601,2.65811967246735
"A269",-3.18514255015003,2.47872018390203,-1.94170087826536,-0.53353135771687,2.48636100919165
"A270",-3.29566002609356,1.74396084510299,-2.08969289644248,-0.742491546455335,2.93722750029037
"A271",-4.17979983364172,1.12756232029458,-2.28419669176098,-0.993243772941492,0.554076047339968
"A272",1.01452153570376,0.0377205395236026,0.862747866191107,-0.220091074609174,-1.2708597499644
"A273",0.572451631929678,-0.864588522976484,0.967399364759216,-0.679803489833795,0.253498386607484
"A274",0.351416680042636,-1.19507651009321,1.56676703837656,-0.846971640824567,-0.0470792741249991
"A275",0.79348658381672,-1.08286430981636,1.25492671436048,-0.993243772941492,1.45580902953742
"A276",1.2355564875908,-0.970652109539526,1.4219462777318,-0.387259225599945,-0.111488772853388
"A277",0.904004059760242,-0.498746007005402,0.540336683733806,-0.638011452086102,-1.0346915879603
"A278",0.572451631929678,0.554204091482768,0.270779793482619,-0.909659697446106,0.0602698904223164
"A279",-0.31168817561849,1.21979152600157,-1.1805990704973,-0.408155244473792,-0.154428438672315
"A280",0.240899204099115,1.36274679484741,-1.38250246672466,0.00976513300313681,-0.240307770310167
"A281",0.0198642522120731,1.91919633594627,-1.00935116374949,-0.638011452086102,0.403787216973726
"A282",-0.42220565156201,0.896989306027097,-0.912099266090235,-0.88876367857226,0.532606214430505
"A283",-1.74841536288426,0.337465458071338,-0.313788678317013,-0.805179603076874,0.98347270552923
"A284",-0.42220565156201,-0.0329885181850892,0.173527895823368,-0.261883112356867,0.167619054969632
"A285",0.130381728155594,-0.753913476128088,1.16401733176596,-0.805179603076874,0.661425211887283
"A286",0.351416680042636,-1.45792974635814,1.77607003551277,-0.930555716319952,0.167619054969632
"A287",0.130381728155594,-1.55477041235048,1.76127083369506,-0.617115433212256,-1.24938991705493
"A288",0.130381728155594,-0.961429188968827,1.15767481670123,-0.449947282221485,-0.369126767766946
"A289",-0.201170699674969,-0.511043234433007,0.35851791854477,-0.408155244473792,-0.60529492977104
"A290",-0.0906532237314479,0.0776865286633072,-0.160511230919279,-0.30367515010456,-0.154428438672315
"A291",-0.643240603449052,0.472734959774928,0.207354642835282,-0.679803489833795,0.103209556241243
"A292",NA,0.94002960202369,-0.955439785699249,-0.721595527581488,0.833183875162988
"A293",-1.19582798316666,1.37196971541811,-0.408926404288021,-1.11861988618457,0.554076047339968
"A294",-1.08531050722314,0.981532744591842,-0.871930004013588,-1.26489201830149,1.30552019917118
"A295",-1.08531050722314,0.671027752044958,-0.328587880134725,-1.64102035803073,2.35754201173487
"A296",NA,-0.237429924168922,0.655559040743137,-1.07682784843688,0.725834710615673
"A297",0.240899204099115,-1.01676671239302,1.34795026864324,-0.658907470959949,-0.175898271581778
"A298",0.351416680042636,-1.69926283462477,1.9145482810928,-0.24098709348302,-0.798523425956208
"A299",NA,-1.48406135464179,1.12067681215695,-1.05593182956303,1.28405036626171
"A300",-0.0906532237314479,-1.12744175924141,1.51602691785869,-0.596219414338409,-1.12057091959815
"A301",-0.201170699674969,-0.58943805928395,0.724269620611087,-0.909659697446106,0.232028553698021
"A302",-0.0906532237314479,-0.5633064510003,0.714755848013986,-0.53353135771687,-0.648234595589966
"A303",-0.974793031279615,0.219104644080691,0.198897956082302,0.469477548227758,-0.755583760137281
"A304",-0.753758079392573,1.01073865973239,-1.06537671348797,-0.429051263347638,0.790244209344062
"A305",NA,1.4857190691234,-0.990323618555286,-1.03503581068918,1.15523136880493
"A306",-1.30634545911018,0.920046607453841,-1.17531364127669,-0.470843301095331,0.103209556241243
